selling_price,year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
-1.1110458913014054,-0.8013165440748751,1.1958281658635534,0.045745168780615415,-1.3107544321719142,-1.1577796160522869,0.8013165440748736,-0.43385434683900953,-1.1256826568539129,1.2488920570929742,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.22394353084496466,0.45003028097744113,-0.7378720777116183,-0.14040198016973143,-0.5374563800114772,-0.3602031319566331,-0.4500302809774425,-0.3275007255930954,-0.3332270981197389,1.2488920570929742,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.9150581605028895,-1.4269899566010331,0.03560801971845037,-0.5825014589268045,-0.5374563800114772,-0.4048852879283784,1.4269899566010318,-0.3275007255930954,-0.7898074531520114,1.2488920570929742,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.8923648443051665,-0.8013165440748751,-0.40914303630383914,0.3296195709298947,-0.9212127699863575,-0.6930851939461358,0.8013165440748736,-0.43385434683900953,-0.9052645544245401,1.2488920570929742,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.1826829559400139,0.1371935747143621,-0.5445020533541012,0.7600848528775709,0.042999265126406915,0.010435351828994304,-0.1371935747143635,-0.2465794920364217,-0.013096044591363827,-0.800709712517256,-0.0983822273543098,1.0149451682534867,-0.020094667934211562,-0.05691680042377516,-0.9759697707407053,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.636549279894472,-0.488479837811796,-0.44781704117534255,-0.14040198016973143,-0.9212127699863575,-0.6930851939461358,0.4884798378117946,-0.43385434683900953,-0.7898074531520114,1.2488920570929742,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.7087552859781358,-0.488479837811796,-0.35113202899658397,0.19931656666465147,-0.5374563800114772,-0.4294604737128382,0.4884798378117946,-0.3275007255930954,-0.7163347523422204,-0.800709712517256,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.5127675551796198,1.0757036935035993,-0.7859825397717686,0.23421915709284197,-0.9212127699863575,-0.6944256586252878,-1.0757036935036006,-0.43385434683900953,-0.6428620515324294,-0.800709712517256,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
0.8075708417788036,1.3885403997666783,-0.7378720777116183,-0.31491493231068146,-0.9212127699863575,0.4518950528298377,-1.3885403997666796,-0.3275007255930954,0.9263049157623923,1.2488920570929742,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,-2.0168682670789857,0.44450318510782016,-0.4247284530486916
-0.17236781221377626,0.7628669872405202,0.22897804407596753,-0.23580239400678416,0.03335714477527928,0.04193627178907467,-0.7628669872405216,0.12334614707980143,0.023640305813531628,-0.800709712517256,-0.0983822273543098,1.0149451682534867,-0.020094667934211562,-0.05691680042377516,-0.9759697707407053,0.4958182030640464,-2.249702664689426,2.3544455117664516
-0.7293855734306112,0.1371935747143621,-0.15776200463906678,-0.0961920322940238,-0.13634417340456725,-0.6504137349931187,-0.1371935747143635,-0.6396254835974086,-0.769864862932211,1.2488920570929742,-0.0983822273543098,1.0149451682534867,-0.020094667934211562,-0.05691680042377516,-0.9759697707407053,0.4958182030640464,0.44450318510782016,-0.4247284530486916
1.0138737163035572,1.3885403997666783,-0.7765460825831217,0.20164340602653116,-0.02835242547193765,0.23161202388913338,-1.3885403997666796,-0.5471440738183528,0.9368010158780768,1.2488920570929742,-0.0983822273543098,1.0149451682534867,-0.020094667934211562,-0.05691680042377516,-0.9759697707407053,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.30440165190961854,0.7628669872405202,-0.5769688804437283,-0.6755750334019776,-0.5374563800114772,-0.2931798979990151,-0.7628669872405216,-0.43385434683900953,-0.7163347523422204,-0.800709712517256,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,0.4958182030640464,0.44450318510782016,-0.4247284530486916
-0.5127675551796198,0.45003028097744113,-0.6025130606613562,-0.038021048247040466,-0.5355279559412517,-0.494249599871869,-0.4500302809774425,-0.489343192706443,-0.5085119700516688,-0.800709712517256,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,-2.0168682670789857,0.44450318510782016,-0.4247284530486916
-0.48182212400090674,-0.488479837811796,0.13766871857434793,0.655377081593001,0.20498688702535134,0.6299534443772428,0.4884798378117946,-0.3275007255930954,-0.338475148177581,-0.800709712517256,-0.0983822273543098,1.0149451682534867,-0.020094667934211562,-0.05691680042377516,-0.9759697707407053,0.4958182030640464,0.44450318510782016,-0.4247284530486916
0.18866221820454263,0.45003028097744113,-0.15776200463906678,0.03178413260933971,-0.02835242547193765,0.23071838076969867,-0.4500302809774425,-0.5471440738183528,-0.2020258466736836,1.2488920570929742,-0.0983822273543098,1.0149451682534867,-0.020094667934211562,-0.05691680042377516,-0.9759697707407053,0.4958182030640464,0.44450318510782016,-0.4247284530486916
2.953636494022545,0.7628669872405202,-1.0085901118121423,-1.1851528536535518,1.0072113002391714,2.032079498770611,-0.7628669872405216,3.152112317343877,3.010305593731527,-0.800709712517256,-0.0983822273543098,-0.9852749008311416,-0.020094667934211562,-0.05691680042377516,1.0246218991404383,-2.0168682670789857,0.44450318510782016,-0.4247284530486916
